student_id,week,message_text
S2653,2,I have a question about the grading rubric.
S2653,2,Are there any office hours this week?
S2653,3,Are there any office hours this week?
S2653,3,What chapters should we focus on for the exam?
S2653,4,When is the next assignment due?
S2653,6,What chapters should we focus on for the exam?
S2653,7,Are there any office hours this week?
S2653,8,Are there any office hours this week?
S2653,8,Are there any office hours this week?
S2653,9,I'm concerned about my progress in the course.
S2653,9,Things have been a bit overwhelming recently.
S2653,11,I have a question about the grading rubric.
S2653,12,I have a question about the grading rubric.
S2653,12,Could you clarify the requirements for the project?
S2653,13,I have a question about the grading rubric.
S2653,13,I'm finding the material a bit challenging lately.
S2653,13,When is the next assignment due?
S2653,14,I'm having some difficulty with the recent topics.
S2653,14,Could you clarify the requirements for the project?
S2654,5,What chapters should we focus on for the exam?
S2654,5,Are there any office hours this week?
S2654,9,What chapters should we focus on for the exam?
S2654,10,When is the next assignment due?
S2654,13,Things have been a bit overwhelming recently.
S2654,14,Things have been a bit overwhelming recently.
S2654,15,I'm trying to keep up with everything.
S2655,1,Could you clarify the requirements for the project?
S2655,1,Could you clarify the requirements for the project?
S2655,1,When is the next assignment due?
S2655,2,Are there any office hours this week?
S2655,9,I'm concerned about my progress in the course.
S2655,10,I'm concerned about my progress in the course.
S2656,1,"Hi Professor, are there any office hours this week?"
S2656,3,"Hi Professor, are there any office hours this week?"
S2656,3,"Hi Professor, are there any office hours this week?"
S2656,4,"Hi Professor, what chapters should we focus on for the exam?"
S2656,4,"Hi Professor, i have a question about the grading rubric."
S2656,4,"Hi Professor, what chapters should we focus on for the exam?"
S2656,5,"Hi Professor, are there any office hours this week?"
S2656,6,"Hi Professor, are there any office hours this week?"
S2656,7,"Hi Professor, are there any office hours this week?"
S2656,8,"Hi Professor, are there any office hours this week?"
S2656,8,"Hi Professor, what chapters should we focus on for the exam?"
S2656,9,"Hi Professor, could you clarify the requirements for the project?"
S2656,10,"Hi Professor, what chapters should we focus on for the exam?"
S2656,10,"Hi Professor, i have a question about the grading rubric."
S2656,14,"Hi Professor, what chapters should we focus on for the exam?"
S2656,14,"Hi Professor, are there any office hours this week?"
S2656,15,"Hi Professor, are there any office hours this week?"
S2657,1,I'm concerned about my progress in the course.
S2657,3,Appreciate the response.
S2657,4,I'm having some difficulty with the recent topics.
S2657,6,"Hi Professor, i have a question about the grading rubric."
S2657,7,I'm trying to keep up with everything.
S2657,8,"Okay, thank you."
S2657,11,I'll look into that.
S2657,12,I'm having some difficulty with the recent topics.
S2657,13,Appreciate the response.
S2657,14,"Okay, thank you."
S2657,14,I'm concerned about my progress in the course.
S2657,14,Appreciate the response.
S2657,15,Appreciate the response.
S2657,15,Appreciate the response.
S2658,2,"Hi Professor, are there any office hours this week?"
S2658,3,"Hi Professor, when is the next assignment due?"
S2658,3,"Hi Professor, are there any office hours this week?"
S2658,4,"Hi Professor, when is the next assignment due?"
S2658,4,"Hi Professor, when is the next assignment due?"
S2658,4,"Hi Professor, i have a question about the grading rubric."
S2658,6,"Hi Professor, what chapters should we focus on for the exam?"
S2658,6,"Hi Professor, could you clarify the requirements for the project?"
S2658,7,"Hi Professor, when is the next assignment due?"
S2658,7,"Hi Professor, when is the next assignment due?"
S2658,8,"Hi Professor, what chapters should we focus on for the exam?"
S2658,8,"Hi Professor, i have a question about the grading rubric."
S2658,13,"Hi Professor, could you clarify the requirements for the project?"
S2658,14,"Hi Professor, are there any office hours this week?"
S2658,14,"Hi Professor, i have a question about the grading rubric."
S2658,14,I'm finding the material a bit challenging lately.
S2658,14,"Hi Professor, are there any office hours this week?"
S2658,15,"Hi Professor, when is the next assignment due?"
S2658,15,"Hi Professor, what chapters should we focus on for the exam?"
S2659,1,I have a question about the grading rubric.
S2659,1,Could you clarify the requirements for the project?
S2659,1,When is the next assignment due?
S2659,1,When is the next assignment due?
S2659,2,I'm concerned about my progress in the course.
S2659,2,Appreciate the response.
S2659,10,I'm finding the material a bit challenging lately.
S2659,14,"Okay, thank you."
S2659,14,I have a question about the grading rubric.
S2659,15,"Okay, thank you."
S2659,15,"Okay, thank you."
S2659,16,Could you clarify the requirements for the project?
S2660,3,When is the next assignment due?
S2660,4,When is the next assignment due?
S2660,5,I have a question about the grading rubric.
S2660,9,I'm finding the material a bit challenging lately.
S2660,11,What chapters should we focus on for the exam?
S2660,12,I have a question about the grading rubric.
S2660,12,I'm concerned about my progress in the course.
S2660,15,Things have been a bit overwhelming recently.
S2661,1,Could you clarify the requirements for the project?
S2661,1,I'm concerned about my progress in the course.
S2661,2,Appreciate the response.
S2661,5,Are there any office hours this week?
S2661,5,I'm having some difficulty with the recent topics.
S2661,5,Could you clarify the requirements for the project?
S2661,8,Could you clarify the requirements for the project?
S2661,10,I'm concerned about my progress in the course.
S2661,11,What chapters should we focus on for the exam?
S2661,12,Could you clarify the requirements for the project?
S2661,12,Things have been a bit overwhelming recently.
S2661,14,Thanks for the information.
S2662,1,When is the next assignment due?
S2662,2,I have a question about the grading rubric.
S2662,2,Could you clarify the requirements for the project?
S2662,3,When is the next assignment due?
S2662,3,Could you clarify the requirements for the project?
S2662,3,When is the next assignment due?
S2662,3,I have a question about the grading rubric.
S2662,3,I have a question about the grading rubric.
S2662,4,Are there any office hours this week?
S2662,5,What chapters should we focus on for the exam?
S2662,8,When is the next assignment due?
S2662,8,Are there any office hours this week?
S2662,9,Are there any office hours this week?
S2662,9,When is the next assignment due?
S2662,9,What chapters should we focus on for the exam?
S2662,10,Things have been a bit overwhelming recently.
S2662,12,I have a question about the grading rubric.
S2662,12,I have a question about the grading rubric.
S2662,12,What chapters should we focus on for the exam?
S2662,16,What chapters should we focus on for the exam?
S2663,1,"Hi Professor, could you clarify the requirements for the project?"
S2663,3,"Hi Professor, what chapters should we focus on for the exam?"
S2663,3,"Hi Professor, i have a question about the grading rubric."
S2663,4,"Hi Professor, are there any office hours this week?"
S2663,4,"Hi Professor, i have a question about the grading rubric."
S2663,5,"Hi Professor, what chapters should we focus on for the exam?"
S2663,9,"Hi Professor, could you clarify the requirements for the project?"
S2663,11,"Hi Professor, what chapters should we focus on for the exam?"
S2663,11,"Hi Professor, could you clarify the requirements for the project?"
S2663,11,I'm concerned about my progress in the course.
S2663,12,"Hi Professor, i have a question about the grading rubric."
S2663,12,Things have been a bit overwhelming recently.
S2663,13,"Hi Professor, are there any office hours this week?"
S2663,16,"Hi Professor, could you clarify the requirements for the project?"
S2664,1,"Hi Professor, are there any office hours this week?"
S2664,2,"Hi Professor, are there any office hours this week?"
S2664,3,"Hi Professor, what chapters should we focus on for the exam?"
